ID,Source,Tag_Code,Tag_Name,Title,Url
161,Lobsters,dotnet,"C#, F#, .NET programming",Diabolical Interfaces,https://www.kylesletten.com/2019/04/18/diabolical-interfaces.html
162,Lobsters,dotnet,"C#, F#, .NET programming",Blazor now in official preview,https://devblogs.microsoft.com/aspnet/blazor-now-in-official-preview/
163,Lobsters,dotnet,"C#, F#, .NET programming",When redundant type casts matter,https://fuglede.dk/en/blog/when-redundant-type-casts-matter/
164,Lobsters,dotnet,"C#, F#, .NET programming",From dependency injection to dependency rejection,https://blog.ploeh.dk/2017/01/27/from-dependency-injection-to-dependency-rejection/
165,Lobsters,dotnet,"C#, F#, .NET programming",string vs. String is not a style debate,http://blog.paranoidcoding.com/2019/04/08/string-vs-String-is-not-about-style.html
166,Lobsters,dotnet,"C#, F#, .NET programming",Visual Studio 2019: Code faster. Work smarter. Create the future,https://devblogs.microsoft.com/visualstudio/visual-studio-2019-code-faster-work-smarter-create-the-future/
167,Lobsters,dotnet,"C#, F#, .NET programming",C#88: The Original C#,https://medium.com/@ricomariani/c-88-the-original-c-66a1b5de47d7
168,Lobsters,dotnet,"C#, F#, .NET programming",Behind the burst compiler,https://xoofx.com/blog/2019/03/28/behind-the-burst-compiler/
169,Lobsters,dotnet,"C#, F#, .NET programming",Storing UTC is not a silver bullet,https://codeblog.jonskeet.uk/2019/03/27/storing-utc-is-not-a-silver-bullet/
170,Lobsters,dotnet,"C#, F#, .NET programming","Southern Fried F# Raleigh, NC; April 13th 2019",https://southernfriedfsharp.com
171,Lobsters,dotnet,"C#, F#, .NET programming",AutoMapper's Design Philosophy,https://jimmybogard.com/automappers-design-philosophy/
172,Lobsters,dotnet,"C#, F#, .NET programming",Deep dive into serverless AWS automation using VS Code,http://tiny-giant-books.com/Entry1.html?EntryId=recak5uVmYH6H7cLV&ref=lob
173,Lobsters,dotnet,"C#, F#, .NET programming",Bolero: F# in WebAssembly,https://fsbolero.io
174,Lobsters,dotnet,"C#, F#, .NET programming",C#: 6 Years Later,https://ruoyusun.com/2019/03/17/c-sharp-in-2019.html
